from,to,share
Huadian Zibo power station Phase II Unit 5,E100000003237,100.0
Huadian Zibo power station Phase II Unit 6,E100000003237,100.0
Huai'an power station Unit 1,E100000121944,100.0
Huai'an power station Unit 2,E100000121944,100.0
Huaibei Guo'an power station Phase II Unit 3,E100000121627,100.0
Huaibei Guo'an power station Phase II Unit 4,E100000121627,100.0
Huaibei Guo'an power station Phase I Unit 1,E100000121627,100.0
Huaibei Guo'an power station Phase I Unit 2,E100000121627,100.0
Huaibei Hushan power station Unit 1,E100000121628,100.0
Huaibei Hushan power station Unit 2,E100000121628,100.0
Huaibei Linhuan power station Phase II Unit 3,E100000121629,100.0
Huaibei Linhuan power station Phase II Unit 4,E100000121629,100.0
Huaibei Linhuan power station Phase I Unit 1,E100000121629,100.0
Huaibei Linhuan power station Phase I Unit 2,E100000121629,100.0
Huaibei Pingshan power station Phase II Unit 3,E100000121631,100.0
Huaibei Pingshan power station Phase I Unit 1,E100000121630,100.0
Huaibei Pingshan power station Phase I Unit 2,E100000121630,100.0
Huainan Fengtai power station Phase II Unit 3,E100000121633,100.0
Huainan Fengtai power station Phase II Unit 4,E100000121633,100.0
Huainan Fengtai power station Phase I Unit 1,E100000121633,100.0
Huainan Fengtai power station Phase I Unit 2,E100000121633,100.0
Huainan Guqiao power station Unit 1,E100000121611,100.0
Huainan Guqiao power station Unit 2,E100000121611,100.0
Huainan Luohe power station Phase III Unit 5,E100000121634,100.0
Huainan Luohe power station Phase III Unit 6,E100000121634,100.0
Huainan Luohe power station Phase II Unit 3,E100000121634,100.0
Huainan Luohe power station Phase II Unit 4,E100000121634,100.0
Huainan Luohe power station Phase I Unit 1,E100000121628,100.0
Huainan Luohe power station Phase I Unit 2,E100000121628,100.0
Huainan Luohe power station Phase IV Unit 7,E100000121634,100.0
Huainan Luohe power station Phase IV Unit 8,E100000121634,100.0
Huainan Tianji power station Phase III Unit 5,E100000121635,100.0
Huainan Tianji power station Phase III Unit 6,E100000121635,100.0
Huainan Tianji power station Phase II Unit 3,E100000121635,100.0
Huainan Tianji power station Phase II Unit 4,E100000121635,100.0
Huainan Tianji power station Phase I Unit 1,E100000121635,100.0
Huainan Tianji power station Phase I Unit 2,E100000121635,100.0
Huaiyin power station Unit 10,E100000122344,100.0
Huaiyin power station Unit 11,E100000122344,100.0
Huaneng Beifang Xilnhaote-3 power station Unit 1,E100000122250,100.0
Huaneng Beifang Xilnhaote-3 power station Unit 2,E100000122250,100.0
Huaneng Changchun power station Unit 1,E100000122440,100.0
Huaneng Changchun power station Unit 2,E100000122440,100.0
Huaneng Changxing power station Phase IV Unit 1,E100000125488,100.0
Huaneng Changxing power station Phase IV Unit 2,E100000125488,100.0
Huaneng Dalian-2 power station Unit 1,E100000122469,100.0
Huaneng Dalian-2 power station Unit 2,E100000122469,100.0
Huaneng Dalian-2 power station Unit 3,E100000122469,100.0
Huaneng Dalian-2 power station Unit 4,E100000122469,100.0
Huaneng Dalian power station Phase II Unit 3,E100000122497,100.0
Huaneng Dalian power station Phase II Unit 4,E100000122497,100.0
Huaneng Dalian power station Phase I Unit 1,E100000122497,100.0
Huaneng Dalian power station Phase I Unit 2,E100000122497,100.0
Huaneng Daqing power station Unit 1,E100000122004,100.0
Huaneng Daqing power station Unit 2,E100000122004,100.0
Huaneng Dezhou power station Phase IV Unit 7,E100000122738,100.0
Huaneng Dezhou power station Phase IV Unit 8,E100000122738,100.0
Huaneng Dezhou power station Unit 1,E100000122738,100.0
Huaneng Dezhou power station Unit 2,E100000122738,100.0
Huaneng Dezhou power station Unit 3,E100000122738,100.0
Huaneng Dezhou power station Unit 4,E100000122738,100.0
Huaneng Dezhou power station Unit 5,E100000122738,100.0
Huaneng Dezhou power station Unit 6,E100000122738,100.0
Huaneng Fuzhou power station Phase III Unit 1,E100000121703,100.0
Huaneng Fuzhou power station Phase III Unit 2,E100000121703,100.0
Huaneng Fuzhou power station Phase II Unit 1,E100000121703,100.0
Huaneng Fuzhou power station Phase II Unit 2,E100000121703,100.0
Huaneng Gulei power station Phase I Unit 1,E100000121704,100.0
Huaneng Gulei power station Phase I Unit 2,E100000121704,100.0
Huaneng Gulei power station Phase I Unit 3,E100000121704,100.0
Huaneng Gulei power station Phase I Unit 4,E100000121704,100.0
Huaneng Gulei power station Unit 1,E100000121704,100.0
Huaneng Gulei power station Unit 2,E100000121704,100.0
Huaneng Haikou power station Phase IV Unit 8,E100000125461,100.0
Huaneng Haikou power station Phase IV Unit 9,E100000125461,100.0
Huaneng Hinggan-1 power station Unit 1,E100000122234,100.0
Huaneng Hinggan-1 power station Unit 2,E100000122234,100.0
Huaneng Hinggan-2 power station Unit 1,E100000122234,100.0
Huaneng Hinggan-2 power station Unit 2,E100000122234,100.0
Huaneng Huaiyin power station Phase III Unit 5,E100000122346,100.0
Huaneng Huaiyin power station Phase III Unit 6,E100000122346,100.0
Huaneng Huaiyin power station Phase II Unit 3,E100000122346,100.0
Huaneng Huaiyin power station Phase II Unit 4,E100000122346,100.0
Huaneng Jiaxiang power station Phase I Unit 1,E100000122739,100.0
Huaneng Jiaxiang power station Phase I Unit 2,E100000122739,100.0
Huaneng Jingmen power station Unit 1,E100000122133,100.0
Huaneng Jingmen power station Unit 2,E100000122133,100.0
Huaneng Jining Gaoxin cogen power station Unit 3,E100000122741,100.0
Huaneng Jining Gaoxin cogen power station Unit 4,E100000122741,100.0
Huaneng Laiwu power station Phase III Unit 6,E100000122743,100.0
Huaneng Laiwu power station Phase III Unit 7,E100000122743,100.0
Huaneng Laiwu power station Phase II Unit 4,E100000122743,100.0
Huaneng Laiwu power station Phase II Unit 5,E100000003258,100.0
Huaneng Liaocheng power station Unit 5,E100000122744,100.0
Huaneng Liaocheng power station Unit 6,E100000122744,100.0
Huaneng Liaocheng power station Unit 7,E100000122744,100.0
Huaneng Liaocheng power station Unit 8,E100000122744,100.0
Huaneng Linhe power station Phase I Unit 1,E100000125431,100.0
Huaneng Linhe power station Phase I Unit 2,E100000125431,100.0
Huaneng Luntai power station Unit 1,E100000123063,100.0
Huaneng Luntai power station Unit 2,E100000123063,100.0
Huaneng Luoyang power station Unit 3,E100000122039,100.0
Huaneng Luoyang power station Unit 4,E100000122039,100.0
Huaneng Luoyuan power station Phase I Unit 1,E100000121705,100.0
Huaneng Luoyuan power station Phase I Unit 2,E100000121705,100.0
Huaneng Mengxi power station Unit 1,E100000122245,100.0
Huaneng Mengxi power station Unit 2,E100000122245,100.0
Huaneng Mianchi power station Unit 1,E100000122054,100.0
Huaneng Mianchi power station Unit 2,E100000122054,100.0
Huaneng Qufu power station Unit 1,E100000122745,100.0
Huaneng Qufu power station Unit 2,E100000122745,100.0
Huaneng Shanyin power station Unit 1,E100000122898,100.0
Huaneng Shanyin power station Unit 2,E100000122898,100.0
Huaneng Songyuan Cogen power station Unit 1,E100000122438,100.0
Huaneng Songyuan Cogen power station Unit 2,E100000122438,100.0
Huaneng Songyuan Cogen power station Unit 3,E100000122438,100.0
Huaneng Taicang power station Phase III Unit 5,E100000122347,100.0
Huaneng Taicang power station Phase III Unit 6,E100000122347,100.0
Huaneng Taicang power station Phase II Unit 3,E100000122347,100.0
Huaneng Taicang power station Phase II Unit 4,E100000122347,100.0
Huaneng Taicang power station Phase I Unit 1,E100000122347,100.0
Huaneng Taicang power station Phase I Unit 2,E100000122347,100.0
Huaneng Wulashan power station Phase III Unit 4,E100000122232,100.0
Huaneng Wulashan power station Phase III Unit 5,E100000122232,100.0
Huaneng Xining power station Unit 1,E100000122608,100.0
Huaneng Xining power station Unit 2,E100000122608,100.0
Huaneng Yantai Bajiao power station Unit 1,E100000122749,100.0
Huaneng Yantai Bajiao power station Unit 2,E100000122749,100.0
Huaneng Yantai power station Unit 4,E100000125470,100.0
Huaneng Yantai power station Unit 5,E100000125470,100.0
Huaneng Yantai power station Unit 6,E100000125470,100.0
Huaneng Yantai power station Unit 7,E100000125470,100.0
Huaneng Yingkou cogen power station Phase II Unit 3,E100000122522,100.0
Huaneng Yingkou cogen power station Phase II Unit 4,E100000122522,100.0
Huaneng Yingkou cogen power station Unit 1,E100000122522,100.0
Huaneng Yingkou cogen power station Unit 2,E100000122522,100.0
Huaneng Yueyang power station Phase III Unit 5,E100000122166,100.0
Huaneng Yueyang power station Phase III Unit 6,E100000122166,100.0
Huaneng Yueyang power station Phase II Unit 3,E100000125427,100.0
Huaneng Yueyang power station Phase II Unit 4,E100000125427,100.0
Huaneng Yueyang power station Phase I Unit 1,E100000122166,100.0
Huaneng Yueyang power station Phase I Unit 2,E100000122166,100.0
Huangdao power station Unit 4,E100000122748,100.0
Huangdao power station Unit 5,E100000122748,100.0
Huangdao power station Unit 6,E100000122748,100.0
Huanggang Paper Mill Cogen Power Station Unit 1,E100000122136,100.0
Huanggang Paper Mill Cogen Power Station Unit 2,E100000122136,100.0
Huangjinbu power station Phase I Unit 1,E100000122419,100.0
Huangjinbu power station Phase I Unit 2,E100000122419,100.0
Huangling waste coal power station Phase III Unit 5,E100000122621,100.0
Huangling waste coal power station Phase III Unit 6,E100000122621,100.0
Huangling waste coal power station Phase II Unit 3,E100000122621,100.0
Huangling waste coal power station Phase II Unit 4,E100000122621,100.0
Huangshi power station Unit 210,E100000122137,100.0
Huangtai power station Unit 10,E100000003248,100.0
Huangtai power station Unit 7,E100000003248,100.0
Huangtai power station Unit 8,E100000003248,100.0
Huangtai power station Unit 9,E100000003248,100.0
Huaning Cogen power station Unit 1,E100000122198,100.0
Huaning Cogen power station Unit 2,E100000122198,100.0
Huasheng Jiangquan cogen power station Unit 10,E100000122750,100.0
Huasheng Jiangquan cogen power station Unit 9,E100000122750,100.0
Huawei Hetian power station Phase I Unit 1,E100000123084,100.0
Huawei Hetian power station Phase I Unit 2,E100000123084,100.0
Huayi Jinlong Cogen power station Unit 1,E100000123107,100.0
Huayi Jinlong Cogen power station Unit 2,E100000123107,100.0
Huayingshan power station Unit 5,E100000123000,100.0
Huayingshan power station Unit 6,E100000123000,100.0
Huayin Zhuzhou power station Relocation Unit 1,E100000122162,100.0
Huayin Zhuzhou power station Relocation Unit 2,E100000122162,100.0
Huayin Zhuzhou power station Unit 3,E100000122162,100.0
Huayin Zhuzhou power station Unit 4,E100000122162,100.0
Huayue Waste Coal power station Unit 1,E100000121779,100.0
Huayue Waste Coal power station Unit 2,E100000121779,100.0
Huaze Aluminum power station Unit 3,E100000122911,100.0
Huaze Aluminum power station Unit 4,E100000122911,100.0
Huazhou power station Unit 1,E100000122028,100.0
Huazhou power station Unit 2,E100000122028,100.0
Hub Cement power station --,E100000120300,100.0
Hubco power station Unit 1,E100000120249,100.0
Hubco power station Unit 2,E100000120249,100.0
Hubei Ezhou power station Phase III Unit 5,E100000122125,100.0
Hubei Ezhou power station Phase III Unit 6,E100000122125,100.0
Hubei Ezhou power station Phase II Unit 3,E100000122125,100.0
Hubei Ezhou power station Phase II Unit 4,E100000122125,100.0
Hubei Ezhou power station Phase I Unit 1,E100000122125,100.0
Hubei Ezhou power station Phase I Unit 2,E100000122125,100.0
Hubei Ezhou power station Phase IV Unit 7,E100000122125,100.0
Hubei Ezhou power station Phase IV Unit 8,E100000122125,100.0
Hubei Xingfu power station Unit 1,E100000122139,100.0
Hubei Xingfu power station Unit 2,E100000122139,100.0
Hubei Xingfu power station Unit 3,E100000122139,100.0
Hubei Yicheng power station Unit 1,E100000122140,100.0
Hubei Yicheng power station Unit 2,E100000122140,100.0
Huerth Ville / Berrenrath power station --,E100000000433,100.0
Hugo power station Unit 1,E100000002343,100.0
Huiliuhe power station Unit 3,E100000122252,100.0
Huiliuhe power station Unit 4,E100000122252,100.0
Huiliuhe power station Unit 5,E100000122252,100.0
Huiliuhe power station Unit 6,E100000122252,100.0
Huineng Changtan power station Phase II Unit 3,E100000122284,100.0
Huineng Changtan power station Phase II Unit 4,E100000122284,100.0
Huineng Changtan power station Unit 1,E100000122284,100.0
Huineng Changtan power station Unit 2,E100000122284,100.0
Huineng Mengnan power station Unit 1,E100000122283,100.0
Huineng Mengnan power station Unit 2,E100000122283,100.0
Huineng power station Unit 1,E100000122064,100.0
Huineng power station Unit 2,E100000122064,100.0
Huizhou Cogen power station Phase I Unit 1,E100000121780,100.0
Huizhou Cogen power station Phase I Unit 2,E100000121780,100.0
Huludao power station Unit 1,E100000122505,100.0
Huludao power station Unit 2,E100000122505,100.0
Hulunbuir Baorixile power station Phase I Unit 1,E100000122292,100.0
Hulunbuir Baorixile power station Phase I Unit 2,E100000122292,100.0
Hunan Baoqing power station Phase I Unit 1,E100000122168,100.0
Hunan Baoqing power station Phase I Unit 2,E100000122168,100.0
Hunan Lianyuan power station Unit 1,E100000122159,100.0
Hunan Lianyuan power station Unit 2,E100000122159,100.0
Hunchun power station Phase II Unit 3,E100000125449,100.0
Hunchun power station Phase II Unit 4,E100000125449,100.0
Hunjiang power station Phase II Unit 1,E100000122450,100.0
Hunjiang power station Phase II Unit 2,E100000122450,100.0
Hunter Power Plant Unit 1,E100000186080,93.0
Hunter Power Plant Unit 1,E100000003765,93.0
Hunter Power Plant Unit 1,E100001001385,6.0
Hunter Power Plant Unit 2,E100001001269,25.0
Hunter Power Plant Unit 2,E100000002338,14.0
Hunter Power Plant Unit 2,E100000186080,60.0
Hunter Power Plant Unit 2,E100000003765,60.0
Hunter Power Plant Unit 3,E100000186080,100.0
Hunter Power Plant Unit 3,E100000003765,100.0
Huntington Power Plant Unit 1,E100000186080,100.0
Huntington Power Plant Unit 1,E100000003765,100.0
Huntington Power Plant Unit 2,E100000186080,100.0
Huntington Power Plant Unit 2,E100000003765,100.0
Huntly power station 1,E100000002038,100.0
Huntly power station 2,E100000002038,100.0
Huntly power station 4,E100000002038,100.0
Huolinhe power station Phase I Unit 1,E100000122268,100.0
Huolinhe power station Phase I Unit 2,E100000122268,100.0
Huolinhe Zhanute power station Phase II Unit 3,E100000122319,100.0
Huolinhe Zhanute power station Phase II Unit 4,E100000122319,100.0
Huolinhe Zhanute power station Phase II Unit 5,E100000122319,100.0
Huolinhe Zhanute power station Phase I Unit 1,E100000122319,100.0
Huolinhe Zhanute power station Phase I Unit 2,E100000122319,100.0
Huozhou power station Phase III Unit 5,E100000122913,100.0
Huozhou power station Phase III Unit 6,E100000122913,100.0
Huxian power station Phase II Unit 1,E100000125466,100.0
Huxian power station Phase II Unit 2,E100000125466,100.0
Huyanghe Jinyan power station Unit 1,E100000123085,100.0
Huyanghe Jinyan power station Unit 2,E100000123085,100.0
Huyanghe Jinyan power station Unit 3,E100000123085,100.0
Huyanghe Jinyan power station Unit 4,E100000123085,100.0
Hwange power station Unit 1,E100000002358,100.0
Hwange power station Unit 10,E100001013259,100.0
Hwange power station Unit 2,E100000002358,100.0
Hwange power station Unit 3,E100000002358,100.0
Hwange power station Unit 4,E100000002358,100.0
Hwange power station Unit 5,E100000002358,100.0
Hwange power station Unit 6,E100000002358,100.0
Hwange power station Unit 7,E100000002358,100.0
Hwange power station Unit 8,E100000002358,100.0
Hwange power station Unit 9,E100001013259,100.0
Hwa Ya Cogen power station Unit 1,E100000120587,100.0
Hwa Ya Cogen power station Unit 2,E100000120587,100.0
HWP Manuguru power station Unit 1,E100000120545,100.0
HWP Manuguru power station Unit 2,E100000120545,100.0
HWP Manuguru power station Unit 3,E100000120545,100.0
Iasi-2 power station Unit 1,E100000002069,100.0
Iatan Generating Station Unit 1,E100000003004,70.0
Iatan Generating Station Unit 1,E100000003005,18.0
Iatan Generating Station Unit 1,E100000150460,12.0
Iatan Generating Station Unit 2,E100000001753,3.0
Iatan Generating Station Unit 2,E100000003005,18.0
Iatan Generating Station Unit 2,E100000001258,11.0
Iatan Generating Station Unit 2,E100000003004,54.0
Iatan Generating Station Unit 2,E100000150460,12.0
Ibese Cement power station Unit 1,E100000000754,100.0
Ibese Cement power station Unit 2,E100000000754,100.0
Ibese Cement power station Unit 3,E100000000754,100.0
Ib Valley Thermal Power Station Stage III Unit 5,E100001000860,100.0
Ib Valley Thermal Power Station Stage III Unit 6,E100001000860,100.0
Ib Valley Thermal Power Station Unit 1,E100001000860,100.0
Ib Valley Thermal Power Station Unit 2,E100001000860,100.0
Ib Valley Thermal Power Station Unit 3,E100001000860,100.0
Ib Valley Thermal Power Station Unit 4,E100001000860,100.0
İÇDAŞ Bekirli power station Unit 1,E100000121606,100.0
İÇDAŞ Bekirli power station Unit 2,E100000121606,100.0
İÇDAŞ Biga power station Unit 1,E100000121606,100.0
İÇDAŞ Biga power station Unit 2,E100000121606,100.0
İÇDAŞ Biga power station Unit 3,E100000121606,100.0
Ili Nangang cogen power station Unit 1,E100000123086,100.0
Ili Nangang cogen power station Unit 2,E100000123086,100.0
Ili Xintian Chemical power station Unit 1,E100000123087,100.0
Ili Xintian Chemical power station Unit 2,E100000123087,100.0
Ili Xintian Chemical power station Unit 3,E100000123087,100.0
Ili Xintian Chemical power station Unit 4,E100000123087,100.0
Imaloto Coal power station --,E100000120769,100.0
Independence Steam Station Unit 1,E100000002989,25.0
Independence Steam Station Unit 1,E100000002987,31.0
Independence Steam Station Unit 1,E100000002176,35.0
Independence Steam Station Unit 1,E100000001753,8.0
Independence Steam Station Unit 2,E100000001753,3.0
Independence Steam Station Unit 2,E100000002989,25.0
Independence Steam Station Unit 2,E100000002176,35.0
Independence Steam Station Unit 2,E100000002244,7.0
Independence Steam Station Unit 2,E100001001286,14.0
Independence Steam Station Unit 2,E100000001181,15.0
Indian River power station Unit 4,E100001001327,100.0
Indira Gandhi Super Thermal Power Project Unit 1,E100000120075,100.0
Indira Gandhi Super Thermal Power Project Unit 2,E100000120075,100.0
Indira Gandhi Super Thermal Power Project Unit 3,E100000120075,100.0
Indo Bharat Rayon power station --,E100000121024,100.0
Indramayu power station Unit 1,E100000000537,100.0
Indramayu power station Unit 1,E100000185999,100.0
Indramayu power station Unit 2,E100000000537,100.0
Indramayu power station Unit 2,E100000185999,100.0
Indramayu power station Unit 3,E100000000537,100.0
Indramayu power station Unit 3,E100000185999,100.0
Inner Mongolia Changcheng power station Unit 1,E100000122305,100.0
Inner Mongolia Changcheng power station Unit 2,E100000122305,100.0
Inner Mongolia Energy Hinggan power station Unit 1,E100000122304,100.0
Inner Mongolia Energy Hinggan power station Unit 2,E100000122304,100.0
Inner Mongolia Shenglu power station Unit 1,E100000122280,100.0
Inner Mongolia Shenglu power station Unit 2,E100000122280,100.0
Inner Mongolia Xilin power station Phase II Unit 3,E100000122311,100.0
Inner Mongolia Xilin power station Phase II Unit 4,E100000122311,100.0
Inner Mongolia Xilin power station Phase I Unit 1,E100000122311,100.0
Inner Mongolia Xilin power station Phase I Unit 2,E100000122311,100.0
Inner Mongolia Yidong Dongfang captive power station Unit 1,E100000122207,100.0
Inner Mongolia Yidong Dongfang captive power station Unit 2,E100000122207,100.0
Intermountain power station Unit 1,E100000002269,100.0
Intermountain power station Unit 2,E100000002269,100.0
Irkutsk-10 power station Unit 1,E100000120122,100.0
Irkutsk-10 power station Unit 2,E100000120122,100.0
Irkutsk-10 power station Unit 3,E100000120122,100.0
Irkutsk-10 power station Unit 4,E100000120122,100.0
Irkutsk-10 power station Unit 5,E100000120122,100.0
Irkutsk-10 power station Unit 6,E100000120122,100.0
Irkutsk-10 power station Unit 7,E100000120122,100.0
Irkutsk-10 power station Unit 8,E100000120122,100.0
Irkutsk-11 power station Unit 10,E100000120122,100.0
Irkutsk-11 power station Unit 11,E100000120122,100.0
Irkutsk-11 power station Unit 3,E100000120122,100.0
Irkutsk-11 power station Unit 4,E100000120122,100.0
Irkutsk-11 power station Unit 5,E100000120122,100.0
Irkutsk-11 power station Unit 6,E100000120122,100.0
Irkutsk-11 power station Unit 8,E100000120122,100.0
Irkutsk-6 power station Unit 1,E100000120122,100.0
Irkutsk-6 power station Unit 2,E100000120122,100.0
Irkutsk-6 power station Unit 3,E100000120122,100.0
Irkutsk-6 power station Unit 4,E100000120122,100.0
Irkutsk-6 power station Unit 5,E100000120122,100.0
Irkutsk-9 power station Unit 1,E100000120122,100.0
Irkutsk-9 power station Unit 2,E100000120122,100.0
Irkutsk-9 power station Unit 3,E100000120122,100.0
Irkutsk-9 power station Unit 4,E100000120122,100.0
Irkutsk-9 power station Unit 5,E100000120122,100.0
Irkutsk-9 power station Unit 6,E100000120122,100.0
Irkutsk-9 power station Unit 7,E100000120122,100.0
Irkutsk-9 power station Unit 8,E100000120122,100.0
IRPC power station --,E100000120598,100.0
Ishikawa power station Unit 1,E100000000641,100.0
Ishikawa power station Unit 2,E100000000641,100.0
Ishinomaki Mill power station Unit 6,E100000120931,100.0
İsken Sugözü power station Unit 1,E100000120631,100.0
İsken Sugözü power station Unit 2,E100000120631,100.0
Isogo power station Unit 1,E100000000641,100.0
Isogo power station Unit 2,E100000000641,100.0
Itabo power station Unit 1,E100001000593,100.0
Itabo power station Unit 2,E100001000593,100.0
Itaqui power station --,E100000000067,100.0
Itoigawa power station Unit 1,E100000120640,100.0
Iwakuni Mill power station --,E100000120930,100.0
Iwanuma Mill power station Unit 3,E100000120931,100.0
Iwanuma Mill power station Unit 4,E100000120931,100.0
İzdemir Enerji power station Unit 1,E100000121604,100.0
Jaguar Energy power station Unit 1,E100000120664,100.0
Jaguar Energy power station Unit 2,E100000120664,100.0
Jalal-Abad power station Unit 1,,
James E. Rogers Energy Complex Unit 5,E100000002838,100.0
Jamshedpur Works power station Phase 3 Unit 12,E100001010018,100.0
Jamshedpur Works power station Phase 3 Unit 13,E100001010018,100.0
Jamshedpur Works power station Phase 3 Unit 14,E100001010018,100.0
Jamshoro power station Unit 5,E100000003360,100.0
Jamshoro power station Unit 6,E100000003360,100.0
Janschwalde power station Unit A,E100000003480,100.0
Janschwalde power station Unit B,E100000003480,100.0
Janschwalde power station Unit C,E100000003480,100.0
Janschwalde power station Unit D,E100000003480,100.0
Jawa-7 power station Unit 1,E100000121277,100.0
Jawa-7 power station Unit 2,E100000121277,100.0
Jawaharpur Thermal Project Unit 1,E100000120670,100.0
Jawaharpur Thermal Project Unit 2,E100000120670,100.0
Jaworzno power station Phase 2 Unit 2,E100000001704,100.0
Jaworzno power station Phase 2 Unit 3,E100000001704,100.0
Jaworzno power station Phase 3 Unit 1,E100000001704,100.0
Jaworzno power station Phase 3 Unit 2,E100000001704,100.0
Jaworzno power station Phase 3 Unit 3,E100000001704,100.0
Jaworzno power station Phase 3 Unit 4,E100000001704,100.0
Jaworzno power station Phase 3 Unit 5,E100000001704,100.0
Jaworzno power station Phase 3 Unit 6,E100000001704,100.0
Jaworzno power station Phase 3 Unit 7,E100000001704,100.0
Jaypee Nigrie Super Thermal Power Project Unit 1,E100001000611,100.0
Jaypee Nigrie Super Thermal Power Project Unit 2,E100001000611,100.0
Jeffrey Energy Center Unit 1,E100000003003,20.0
Jeffrey Energy Center Unit 1,E100000003005,8.0
Jeffrey Energy Center Unit 1,E100000003002,72.0
Jeffrey Energy Center Unit 2,E100000003003,20.0
Jeffrey Energy Center Unit 2,E100000003005,8.0
Jeffrey Energy Center Unit 2,E100000003002,72.0
Jeffrey Energy Center Unit 3,E100000003002,72.0
Jeffrey Energy Center Unit 3,E100000003003,20.0
Jeffrey Energy Center Unit 3,E100000003005,8.0
Jerada power station Unit 4,E100001000797,
Jerada power station Unit 4,E100000000724,
Jharsuguda CPP power station Unit 1,E100000121514,100.0
Jharsuguda CPP power station Unit 2,E100000121514,100.0
Jharsuguda CPP power station Unit 3,E100000121514,100.0
Jharsuguda CPP power station Unit 4,E100000121514,100.0
Jharsuguda CPP power station Unit 5,E100000121514,100.0
Jharsuguda CPP power station Unit 6,E100000121514,100.0
Jharsuguda CPP power station Unit 7,E100000121514,100.0
Jharsuguda CPP power station Unit 8,E100000121514,100.0
Jharsuguda CPP power station Unit 9,E100000121514,100.0
Jharsuguda Ind-Barath power station Phase I Unit 1,E100000120606,100.0
Jharsuguda Ind-Barath power station Phase I Unit 2,E100000120606,100.0
Jharsuguda Sterlite power station Unit 1,E100000121339,100.0
Jharsuguda Sterlite power station Unit 2,E100000121339,100.0
Jharsuguda Sterlite power station Unit 3,E100000121339,100.0
Jharsuguda Sterlite power station Unit 4,E100000121339,100.0
Jiagedaqi Cogen power station Unit 1,E100000121998,100.0
Jiagedaqi Cogen power station Unit 2,E100000121998,100.0
Jiaheng Alar cogen power station Unit 1,E100001016599,
Jiaheng Alar cogen power station Unit 2,E100001016599,
Jiaheng Alar cogen power station Unit 3,E100001016599,
Jiamusi-2 power station Unit 4,E100000125424,100.0
Jiamusi-2 power station Unit 5,E100000125424,100.0
Jiamusi Zhongheng Cogen power station Unit 1,E100000122001,100.0
Jiamusi Zhongheng Cogen power station Unit 3,E100000122001,100.0
Jianbi power station Phase VII Unit 13,E100000122348,100.0
Jianbi power station Phase VII Unit 14,E100000122348,100.0
Jianbi power station Phase VI Unit 11,E100000122348,100.0
Jianbi power station Phase VI Unit 12,E100000122348,100.0
Jiangling power station Phase II Unit 3,E100000122141,100.0
Jiangling power station Phase II Unit 4,E100000122141,100.0
Jiangling power station Phase I Unit 1,E100000122128,100.0
Jiangling power station Phase I Unit 2,E100000122128,100.0
Jiangsu Chenjiagang power station Phase I Unit 1,E100000122349,100.0
Jiangsu Chenjiagang power station Phase I Unit 2,E100000122349,100.0
Jiangsu Energy Group Wulagai power station Unit 1,E100000122285,100.0
Jiangsu Energy Group Wulagai power station Unit 2,E100000122285,100.0
Jiangsu Guoxin Shazhou power station Unit 1,E100000122350,100.0
Jiangsu Guoxin Shazhou power station Unit 2,E100000122350,100.0
Jiangsu Hongbo cogen power station Phase II Unit 1,E100001011423,
Jiangsu Hongbo cogen power station Phase II Unit 2,E100001011423,
Jiangsu Jingshen Salt power station Unit 1,E100000122351,100.0
Jiangsu Jingshen Salt power station Unit 2,E100000122351,100.0
Jiangsu Leeman Paper power station Cogen Unit 1,E100000122352,100.0
Jiangsu Leeman Paper power station Cogen Unit 3,E100000122352,100.0
Jiangsu Leeman Paper power station Cogen Unit 4,E100000122352,100.0
Jiangsu Nanre Thermal power station Unit 1,E100000122353,100.0
Jiangsu Nanre Thermal power station Unit 2,E100000122353,100.0
Jiangsu Nantong power station Phase III Unit 1,E100000122354,100.0
Jiangsu Nantong power station Phase III Unit 2,E100000122354,100.0
Jiangsu Nantong power station Phase II Unit 1,E100000125440,100.0
Jiangsu Nantong power station Phase II Unit 2,E100000125440,100.0
Jiangsu OJI Paper Cogen power station Unit 1,E100000122356,100.0
Jiangsu OJI Paper Cogen power station Unit 2,E100000122356,100.0
Jiangsu Sheyanggang power station Phase III Unit 5,E100000122357,100.0
Jiangsu Sheyanggang power station Phase III Unit 6,E100000122357,100.0
Jiangsu Sheyanggang power station Phase IV Unit 7,E100000122357,100.0
Jiangsu Sheyanggang power station Phase IV Unit 8,E100000122357,100.0
Jiangsu Zhenjiang power station Unit 3,E100000122358,100.0
Jiangsu Zhenjiang power station Unit 4,E100000122358,100.0
Jiangsu Zhenjiang power station Unit 5,E100000122358,100.0
Jiangsu Zhenjiang power station Unit 6,E100000122358,100.0
Jiangyin Cogen power station Unit 3,E100000122359,100.0
Jiangyin Sulong power station Unit 1,E100000122360,100.0
Jiangyin Sulong power station Unit 2,E100000122360,100.0
Jiangyin Sulong power station Unit 3,E100000122360,100.0
Jiangyin Sulong power station Unit 4,E100000122360,100.0
Jiangyin Sulong power station Unit 5,E100000122360,100.0
Jiangyin Sulong power station Unit 6,E100000122360,100.0
Jiangyin Zhoubei cogen power station Phase II Unit 1,E100001011810,
Jiangyin Zhoubei cogen power station Phase II Unit 2,E100001011810,
Jiangyou power station Phase 2 Unit 1,E100000125481,100.0
Jiangyou power station Phase 2 Unit 2,E100000125481,100.0
Jiangyou power station Phase 2 Unit 3,E100000123008,100.0
Jiangyou power station Phase 2 Unit 4,E100000123008,100.0
